sub_cat_name,page,condition,listing_name,listing_price,listing_url,listing_region,listing_locality,listing_lat,listing_lon
อุปกรณ์เกี่ยวกับสุขภาพ,36,2,เครื่องนวด,6500,https://www.kaidee.com/product-343138745,พระนครศรีอยุธยา,อุทัย,14.3722274,100.6808751
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,"หน้ากาก n95, ffp2 (สินค้ามีจำนวนจำกัด)",50,https://www.kaidee.com/product-344707547,ชลบุรี,ศรีราชา,13.174,100.93
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,หน้ากากอนามัย,100,https://www.kaidee.com/product-344707526,นนทบุรี,ปากเกร็ด,13.9125,100.4983333
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,(แบ่งขายให้เท่าทุน)3m หน้ากาก n95  รุ่น 8210 กันฝุ่น pm2.5,50,https://www.kaidee.com/product-344707372,กรุงเทพมหานคร,พระโขนง,13.7022222,100.6016667
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,หน้ากากอนามัย,75,https://www.kaidee.com/product-344707316,กรุงเทพมหานคร,ทวีวัฒนา,13.7886111,100.3341667
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,หน้ากากn95,70,https://www.kaidee.com/product-344707046,นนทบุรี,เมืองนนทบุรี,13.8615454,100.5137834
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,หน้ากากป้องกันฝุ่นละอองn95,150,https://www.kaidee.com/product-344707030,นนทบุรี,เมืองนนทบุรี,13.8615454,100.5137834
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,หน้ากากกรองฝุ่นละออง p2  แพ็ค 2 ชิ้น,120,https://www.kaidee.com/product-344706656,กรุงเทพมหานคร,ภาษีเจริญ,13.7147222,100.4372222
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,หน้ากาก อนามัย n95 ,65,https://www.kaidee.com/product-344638030,กรุงเทพมหานคร,ดินแดง,13.7697222,100.5527778
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,หน้ากาก กรองอากาศ pm2.5 n95,290,https://www.kaidee.com/product-344706598,กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,13.7580556,100.5130556
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,หน้ากากกรองฝุ่น n95  แพ็ค 2 ชิ้น,150,https://www.kaidee.com/product-344706591,กรุงเทพมหานคร,ภาษีเจริญ,13.7147222,100.4372222
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,หน้ากากอนามัย 2 แพ็ค 99.-,99,https://www.kaidee.com/product-344706567,กรุงเทพมหานคร,ภาษีเจริญ,13.7147222,100.4372222
อุปกรณ์เกี่ยวกับสุขภาพ,37,1,หน้ากากกรองฝุ่น n95 แพ็ค 2 ชิ้น,150,https://www.kaidee.com/product-344706617,กรุงเทพมหานคร,ภาษีเจริญ,13.7147222,100.4372222
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,หม้อทองแดง รูปถุง ทองแดงแท้,1990,https://www.kaidee.com/product-343170908,นครปฐม,สามพราน,13.7241494,100.216771123
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,รถเข็นผู้สูงอายุ(วีลแชร์),3500,https://www.kaidee.com/product-343111752,กรุงเทพมหานคร,บางซื่อ,13.8097222,100.5372222
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,หัวโกนไฟฟ้า bald eagle smart skull shaver,1500,https://www.kaidee.com/product-343111892,ชลบุรี,บางละมุง,12.9766468,100.9126377
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,รถเข็นคนชรา,1700,https://www.kaidee.com/product-343140083,กรุงเทพมหานคร,บางซื่อ,13.809666,100.5373713
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,เครื่องนวด จาก เกาหลี,1200,https://www.kaidee.com/product-343137723,กรุงเทพมหานคร,ดินแดง,13.7697222,100.5527778
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,📌ขายเหมาสายรัดเอวแก้ปวดหลัง เอว สะโพก📌,200,https://www.kaidee.com/product-343087588,ยะลา,เมืองยะลา,6.5411746,101.280404
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,เบาะนวดไฟฟ้า เบาะนวดพิงหลังแบบลูกกลิ้ง 6 ลูก,1100,https://www.kaidee.com/product-343076097,สระบุรี,เมืองสระบุรี,14.5492037,100.8675455
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,กระเป๋าน้ำร้อนพร้อมถุงกันลวก,200,https://www.kaidee.com/product-343104114,ภูเก็ต,ถลาง,8.0316667,98.3338889
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,ที่นอนลม ขนาด50x70ซ.ม.,1000,https://www.kaidee.com/product-343047742,กรุงเทพมหานคร,บางกอกน้อย,13.7695953,100.4642593
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,เครื่องนวดเท้า,499,https://www.kaidee.com/product-343041890,กรุงเทพมหานคร,บางบอน,13.6635359,100.4085886
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,เก้าอี้นวดเราเตอร์,79999,https://www.kaidee.com/product-341942958,กรุงเทพมหานคร,บางนา,13.6672222,100.6419444
อุปกรณ์เกี่ยวกับสุขภาพ,37,2,อุปกรณ์เสริมสวย ม้วนผม,250,https://www.kaidee.com/product-342985688,สุโขทัย,เมืองสุโขทัย,17.0086635,99.8224342
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,ผ้าปิดปากป้องกันฝุ่น,49,https://www.kaidee.com/product-344706495,กรุงเทพมหานคร,ภาษีเจริญ,13.7147222,100.4372222
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,ปั๊มสูญญากาส เพิ่มขนาด,990,https://www.kaidee.com/product-344702502,อุดรธานี,เมืองอุดรธานี,17.3980165,102.7594847
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,หน้ากากอนามัย (แพคละ2ชิ้น),64,https://www.kaidee.com/product-344705521,กรุงเทพมหานคร,บางแค,13.7056613,100.4059456
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,หน้ากาก n95 ยี่ห้อ 3m 9010,35,https://www.kaidee.com/product-344704959,กรุงเทพมหานคร,ธนบุรี,13.725,100.4858333
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,total fit ,3900,https://www.kaidee.com/product-135925115,นครสวรรค์,เมืองนครสวรรค์,15.704808,100.1383116
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,เครื่องนวด,690,https://www.kaidee.com/product-344704644,กรุงเทพมหานคร,คลองสามวา,13.8597222,100.7041667
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,หน้ากากอนามัย n95,250,https://www.kaidee.com/product-344654380,กรุงเทพมหานคร,ลาดกระบัง,13.7233333,100.7841667
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,qsenior ราวเตียงพยุงตัว ที่กั้นที่นอนกันตกเตียง ห้องนอน รุ่นเตียงไทย เหลี่ยม  สินค้าและอุปกรณ์ผู้สูงอายุ ผู้ป่วย น้ำหนักมาก 012,1550,https://www.kaidee.com/product-117634882,กรุงเทพมหานคร,บางนา,13.6675362,100.6419331
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,หน้ากากอนามัย pm2.5 n95,199,https://www.kaidee.com/product-344706708,กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,13.7580556,100.5130556
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,สิลิโคนถนอมเท้า แผ่นรองเท้าสุขภาพ,150,https://www.kaidee.com/product-344654655,กรุงเทพมหานคร,ห้วยขวาง,13.7725259,100.5802503
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,หน้ากากอนามัย,69,https://www.kaidee.com/product-344703204,นครสวรรค์,พยุหะคีรี,15.4872222,100.14
อุปกรณ์เกี่ยวกับสุขภาพ,38,1,หน้ากาก n95 สีขาว ของยกกล่อง ไม่รวมค่าส่ง,1150,https://www.kaidee.com/product-344703125,สมุทรปราการ,เมืองสมุทรปราการ,13.5699534,100.6421799
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,รถเข็นประคอง เดินช่วยเดิน walker rollator walker ,1550,https://www.kaidee.com/product-341787867,ปทุมธานี,ลาดหลุมแก้ว,14.03925,100.41516
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,เครื่องบริหารขา,350,https://www.kaidee.com/product-342867698,ตรัง,เมืองตรัง,7.5596572,99.6113329
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,เตียงยืดกระดูก,5500,https://www.kaidee.com/product-342792293,นนทบุรี,บางใหญ่,13.8766667,100.4038889
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,ผ้าเช็ดหน้า bb มือสอง,69,https://www.kaidee.com/product-342788464,กรุงเทพมหานคร,วัฒนา,13.7423587,100.5860356
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,ผ้าเช็ดหน้า bb มือสอง,69,https://www.kaidee.com/product-342788427,กรุงเทพมหานคร,วัฒนา,13.7423587,100.5860356
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,ไดร์เป่าผม philips voyager twist 1400,180,https://www.kaidee.com/product-342730302,กรุงเทพมหานคร,หลักสี่,13.8873702,100.5791152
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,ผลิตภัณฑ์ดูแลผิวหน้า,250,https://www.kaidee.com/product-342780723,กรุงเทพมหานคร,หนองจอก,13.8557281,100.8625714
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,เครื่องวัดออกซิเจนในอากาศ lutron po2-250 แจ่มๆถูกจัดมือสองใช้งานได้ปรกติ,3000,https://www.kaidee.com/product-342675458,ปทุมธานี,ลำลูกกา,13.8787664,100.7317445
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,เตียงนวดเซราเจม ,15000,https://www.kaidee.com/product-342696452,กรุงเทพมหานคร,คันนายาว,13.8261833,100.6783639
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,หวีหนีบผม,250,https://www.kaidee.com/product-342661136,เชียงใหม่,สันทราย,18.8486111,99.045
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,หมอนรองคอ หมอนเป่าลม หมอนเพื่อสุขภาพ สีเทา ,100,https://www.kaidee.com/product-342699146,นครปฐม,เมืองนครปฐม,13.8196145,100.0658797
อุปกรณ์เกี่ยวกับสุขภาพ,38,2,เข็มขัดกระชับสัดส่วน,6900,https://www.kaidee.com/product-342642480,สุพรรณบุรี,เมืองสุพรรณบุรี,14.4854281,100.1244476
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,หน้ากาก n95 สีเทา (มีคาร์บอน) ขายยกกล่อง  ไม่รวมค่าส่ง,790,https://www.kaidee.com/product-344703062,สมุทรปราการ,เมืองสมุทรปราการ,13.5699534,100.6421799
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,mask n95 yamada carbon double valve 8242,70,https://www.kaidee.com/product-344702465,กรุงเทพมหานคร,ภาษีเจริญ,13.7147127,100.4369929
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,หน้ากาก n95 ของเด็ก,69,https://www.kaidee.com/product-344701768,กรุงเทพมหานคร,บางรัก,13.7313962,100.5241298
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,หน้ากากป้องกันฝุ่น n2.5,80,https://www.kaidee.com/product-344652123,นนทบุรี,บางบัวทอง,13.9686111,100.4055556
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,yamada (พร้อมส่ง)หน้ากากอนามัย n95 รุ่น 5230,55,https://www.kaidee.com/product-344701373,กรุงเทพมหานคร,ประเวศ,13.7169444,100.6944444
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,หน้ากากn95 ราคา2ชิ้น199 ส่งคละแบบ,199,https://www.kaidee.com/product-344648783,กรุงเทพมหานคร,จตุจักร,13.8361545,100.5633676
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,หน้ากากอนามั้ย,75,https://www.kaidee.com/product-344648459,อุดรธานี,เมืองอุดรธานี,17.3980165,102.7594847
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,n95 ป้องกันฝุ่นจิ๋ว pm 2.5,180,https://www.kaidee.com/product-344648401,กรุงเทพมหานคร,มีนบุรี,13.8138889,100.7480556
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,"หน้ากากกรองฝุ่น 
รุ่น ซักได้ ชิ้นละ 56 บาท ",56,https://www.kaidee.com/product-344698314,กรุงเทพมหานคร,ห้วยขวาง,13.7725259,100.5802503
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,3m หน้ากากป้องกันฝุ่น ละออง มาตรฐาน n95,45,https://www.kaidee.com/product-344697943,สมุทรปราการ,บางพลี,13.6058333,100.7061111
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,เครื่องนวดผ่อนคลาย,500,https://www.kaidee.com/product-344647244,กรุงเทพมหานคร,สวนหลวง,13.7302778,100.6513889
อุปกรณ์เกี่ยวกับสุขภาพ,39,1,ผ้าปิดจมูกเกาหลี กันuvและฝุ่นละอองขนาดเล็ก,200,https://www.kaidee.com/product-344697151,นนทบุรี,บางใหญ่,13.8766667,100.4038889
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,"เครื่องตรวจสภาพผิว,เส้นผม",1500,https://www.kaidee.com/product-342695324,ปทุมธานี,ธัญบุรี,14.021281,100.73461155
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,เครื่องออกกำลังกาย,3600,https://www.kaidee.com/product-342054248,สมุทรปราการ,พระประแดง,13.657892,100.533348
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,รถเข็น wheelchair รถเข็นผู้ป่วย หญิงตั้งครรภ์ ผู้ใหญ่ พับได้ เบรคมือ,5000,https://www.kaidee.com/product-342691009,กรุงเทพมหานคร,หลักสี่,13.8873702,100.5791152
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,เครื่องนวดไฟฟ้า heat home masser 701,1200,https://www.kaidee.com/product-342689927,กรุงเทพมหานคร,ประเวศ,13.7170592,100.6947199
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,เครื่องนวดเท้า,900,https://www.kaidee.com/product-342630629,กรุงเทพมหานคร,ประเวศ,13.7170592,100.6947199
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,สระว่ายน้ำ,400,https://www.kaidee.com/product-342661797,กรุงเทพมหานคร,หนองแขม,13.705393,100.3492712
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,วอล์คเกอร์,550,https://www.kaidee.com/product-342580307,กรุงเทพมหานคร,หลักสี่,13.8873702,100.5791152
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,ที่ออกกำลังกาย,2000,https://www.kaidee.com/product-342620595,กรุงเทพมหานคร,จอมทอง,13.6774205,100.4842216
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,"ตัวที่1.มีเข้ามาอีก1ชิ้นครับ
เครื่องวัดไขมัน omron รุ่น hbf-361
บ้านเราขาย6800บาทขอขาย3000บาท 
มือ2สภาพใหม่ๆจากญี่ปุ่น",3000,https://www.kaidee.com/product-342590142,นนทบุรี,บางใหญ่,13.8713224,100.4099455
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,"ตัวที่1.omron hbf-355 
เครื่องชั่งน้ำหนักวัดไขมันดิจิตอล  สภาพดีมาก ใช้งานได้ดี มีหน้าจอดิสเพลบอกว่าวัดตรงส่วนไหนของร่างกาย",2000,https://www.kaidee.com/product-342590086,นนทบุรี,บางใหญ่,13.8713224,100.4099455
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,"ตัวที่1.เครื่องวัดไขมัน omron รุ่น hbf-601
ในอีเบย์ขาย7000บาทขอขาย2000บาท 
มือ2สภาพใหม่ๆจากญี่ปุ่น",2000,https://www.kaidee.com/product-342590052,นนทบุรี,บางใหญ่,13.8713224,100.4099455
อุปกรณ์เกี่ยวกับสุขภาพ,39,2,ตัวที่1.เครื่องวัดไขมัน omron รุ่น hbf-359มือ2สภาพดีจากญี่ปุ่นราคา1890บาท,1890,https://www.kaidee.com/product-342589870,นนทบุรี,บางใหญ่,13.8713224,100.4099455
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,ขวดน้ำสแตนเลสเก็บความเย็นและความร้อน กระติกน้ำสแตนเลส ขวดน้ำ klean kanteen insulated wide cafe cap   ความจุ 12 oz,1190,https://www.kaidee.com/product-344696566,กรุงเทพมหานคร,คลองเตย,13.7158569,100.5689948
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,หน้ากากกรองฝุ่นyamada5230,75,https://www.kaidee.com/product-344696519,สมุทรปราการ,เมืองสมุทรปราการ,13.5699534,100.6421799
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,หน้ากาก n95 มี วาล์ว,90,https://www.kaidee.com/product-344646024,กรุงเทพมหานคร,บางพลัด,13.7938889,100.505
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,หน้ากากn95สำหรับเด็ก,180,https://www.kaidee.com/product-344696249,กรุงเทพมหานคร,ลาดพร้าว,13.8036111,100.6075
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,หน้ากากกันฝุ่น n95,65,https://www.kaidee.com/product-344645505,นนทบุรี,เมืองนนทบุรี,13.8622222,100.5133333
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,หน้ากากกันฝุ่นกันสารเคมี,89,https://www.kaidee.com/product-344645530,ราชบุรี,บ้านโป่ง,13.8141667,99.8711111
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,หน้ากากกันฝุ่น,100,https://www.kaidee.com/product-344644988,กรุงเทพมหานคร,หลักสี่,13.8875,100.5788889
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,mask n95,700,https://www.kaidee.com/product-344695683,กรุงเทพมหานคร,ภาษีเจริญ,13.7147127,100.4369929
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,mask yamada n95,70,https://www.kaidee.com/product-344695619,กรุงเทพมหานคร,ภาษีเจริญ,13.7147127,100.4369929
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,หน้ากากป้องกันฝุ่นละออง 3เอ็ม 9501v+ มาตรฐาน n95,15,https://www.kaidee.com/product-344695152,กรุงเทพมหานคร,ปทุมวัน,13.7366667,100.5233333
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,ถุงเท้าซิลิโคน แบบมีหนุนซัพพอตอุ้งเท้า,200,https://www.kaidee.com/product-344695126,ปทุมธานี,ธัญบุรี,14.0211111,100.7344444
อุปกรณ์เกี่ยวกับสุขภาพ,40,1,ถุงเท้าถนอมส้นเท้า ส้นเท้าแตก ลดอาการเมื่อยเจ็บ,120,https://www.kaidee.com/product-344694939,ปทุมธานี,ธัญบุรี,14.0211111,100.7344444
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,ตัวที่1.เครื่องวัดไขมัน omron รุ่น hbf-201มือ2สภาพดีจากญี่ปุ่นราคา1590บาท,1590,https://www.kaidee.com/product-342589759,นนทบุรี,บางใหญ่,13.8713224,100.4099455
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,"ตัวที่1.omron body weight, body composition meter body scan pc smartphone corresponding white hbf-252f",2890,https://www.kaidee.com/product-342589651,นนทบุรี,บางใหญ่,13.8713224,100.4099455
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,เตียงคนป่วยแบบไทย,7000,https://www.kaidee.com/product-342522481,นนทบุรี,บางบัวทอง,13.9686111,100.4055556
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,รถเข็นผู้ป่วย quickie นำเข้าจากเยอรมันนี,17900,https://www.kaidee.com/product-342502121,ขอนแก่น,เมืองขอนแก่น,16.4384792,102.8390675
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,อุปกรณ์นับก้าวเดิน,450,https://www.kaidee.com/product-342547187,นครพนม,เมืองนครพนม,17.410293,104.602853674
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,เครื่องดูดฝุ่น,4000,https://www.kaidee.com/product-342454659,ระยอง,เมืองระยอง,12.6682344,101.275314184
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,เครื่องนวดสุขภาพ,2500,https://www.kaidee.com/product-342407541,กรุงเทพมหานคร,สวนหลวง,13.7303822,100.651512
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,เครื่องนวดเท้า osim,9500,https://www.kaidee.com/product-342390715,กรุงเทพมหานคร,จตุจักร,13.8361545,100.5633676
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,กรอบแว่นตาplayboyของแท้,1290,https://www.kaidee.com/product-342441942,กรุงเทพมหานคร,คลองสามวา,13.8596915,100.7042238
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,เตียงตรวจโรค,3850,https://www.kaidee.com/product-342399937,กรุงเทพมหานคร,คันนายาว,13.8261833,100.6783639
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,เตียงนวดแก้อาการ,5500,https://www.kaidee.com/product-342361010,กรุงเทพมหานคร,บางนา,13.6675362,100.6419331
อุปกรณ์เกี่ยวกับสุขภาพ,40,2,เก้าอี้นวดเท้า,3000,https://www.kaidee.com/product-342360855,กรุงเทพมหานคร,บางนา,13.6672222,100.6419444
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,หน้ากาก n95 yamada,79,https://www.kaidee.com/product-344694813,กรุงเทพมหานคร,บางเขน,13.8738889,100.5963889
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,ซิลิโคนสวมส้นเท้า,69,https://www.kaidee.com/product-344694815,ปทุมธานี,ธัญบุรี,14.0211111,100.7344444
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,ผ้าซัพพอตสำหรับผู้มีปัญหานิ้วโป้งเท้าเก,200,https://www.kaidee.com/product-344694743,ปทุมธานี,ธัญบุรี,14.0211111,100.7344444
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,ผ้ารั้งนิ้วเท้า สำหรับผู้มีปัญหานิ้วเก,470,https://www.kaidee.com/product-344694483,ปทุมธานี,ธัญบุรี,14.0211111,100.7344444
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,หน้ากากกันฝุ่นละออง n95,75,https://www.kaidee.com/product-344694386,กรุงเทพมหานคร,วังทองหลาง,13.7852778,100.6119444
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,หน้ากาก 3m ,59,https://www.kaidee.com/product-344693240,นนทบุรี,บางใหญ่,13.8766667,100.4038889
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,หน้ากากป้องกันฝุ่นละอองหนา,120,https://www.kaidee.com/product-344641877,ระยอง,เมืองระยอง,12.6683333,101.275
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,ที่กันฝุ่นจากโรงงาน รุ่น pm2.5,98,https://www.kaidee.com/product-344641104,สงขลา,หาดใหญ่,7.0019444,100.4572222
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,n95 หน้ากากรองจมูก,300,https://www.kaidee.com/product-344639385,ชลบุรี,บางละมุง,12.9766667,100.9133333
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,หน้ากากป้องกันฝุ่น,120,https://www.kaidee.com/product-344638618,นนทบุรี,ปากเกร็ด,13.9125,100.4983333
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,หน้ากากป้องกันฝุ่นผู้ใหญ่ ,140,https://www.kaidee.com/product-344638230,นนทบุรี,เมืองนนทบุรี,13.8615454,100.5137834
อุปกรณ์เกี่ยวกับสุขภาพ,41,1,หน้ากากป้องกันกันฝุ่นละออง n 95 มี 15 ชิ้น,50,https://www.kaidee.com/product-344637192,กรุงเทพมหานคร,ดุสิต,13.7754325,100.5127381
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,ที่ซิทอัพ ออกกำลังกาย,999,https://www.kaidee.com/product-342315199,เชียงใหม่,เมืองเชียงใหม่,18.7904385,98.9844296924
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,amaxs ชุดนวดแบบสายสะพาย รุ่น amx 109,9000,https://www.kaidee.com/product-342222129,กรุงเทพมหานคร,บางรัก,13.7313962,100.5241298
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,ชุดดรับเบล,1600,https://www.kaidee.com/product-342266077,กรุงเทพมหานคร,พระนคร,13.7642065,100.499320836
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,ตัวที่1.เครื่องชั่งน้ำหนัดวัดไขมัน omron hbf-903 มือ2สภาพดีจากญี่ปุ่นราคา1590บาท,1590,https://www.kaidee.com/product-342236990,นนทบุรี,บางใหญ่,13.8713224,100.4099455
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,ตัวที่1.dretecเครื่องชั่งน้ำหนักวัดไขมันมวลกายตัวนี้น่าใช้ดีครับเวลาวัดเสร็จมันจะเป็นไฟขึ้นตามสัญลักษณ์ครับว่าวัดไขมันตรงไหน,1590,https://www.kaidee.com/product-342236897,นนทบุรี,บางใหญ่,13.8713224,100.4099455
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,เครื่องนวดหน้า โฟโนโซนิก รุ่น tistr 4701 (ระบบอุลตราซาวด์),8500,https://www.kaidee.com/product-342167524,ชลบุรี,เมืองชลบุรี,13.3618162,100.9797018
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,เครื่องฟอกอากาศถุกๆ,3800,https://www.kaidee.com/product-342178968,กรุงเทพมหานคร,บางพลัด,13.7940492,100.504919
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,เครื่องฟอกอากาศซูเลียน zhulian,22000,https://www.kaidee.com/product-342120446,ระยอง,เมืองระยอง,12.6683333,101.275
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,เครื่องนวดฝ่าเท้า น่อง,8500,https://www.kaidee.com/product-342164731,กรุงเทพมหานคร,คลองเตย,13.7135918,100.5748772
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,เครื่องนวด dr.smart zip-on boots กระตุ้นการไหลเวียนของเลือด มือ 2,19000,https://www.kaidee.com/product-342132538,กรุงเทพมหานคร,จตุจักร,13.8343219,100.5595002
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,เครื่องล้างหน้า​ciarlsonlc,850,https://www.kaidee.com/product-342129810,กรุงเทพมหานคร,บางพลัด,13.7940492,100.504919
อุปกรณ์เกี่ยวกับสุขภาพ,41,2,เครื่องออกกำลังกาย,590,https://www.kaidee.com/product-342112639,ราชบุรี,เมืองราชบุรี,13.5277812,99.8151148
อุปกรณ์เกี่ยวกับสุขภาพ,42,1,หน้ากากอนามัย,10,https://www.kaidee.com/product-344636032,นนทบุรี,ไทรน้อย,13.9788889,100.3136111
อุปกรณ์เกี่ยวกับสุขภาพ,42,1,ล็อคหัวเข่า,150,https://www.kaidee.com/product-344636115,กรุงเทพมหานคร,ดุสิต,13.7754325,100.5127381
อุปกรณ์เกี่ยวกับสุขภาพ,42,1,หน้ากากอนามัยn95 pm2.5,65,https://www.kaidee.com/product-344692277,กรุงเทพมหานคร,บางบอน,13.6638889,100.4088889
อุปกรณ์เกี่ยวกับสุขภาพ,42,1,สเปรย์ ยาฉีดกันยุงสมุนไพร,79,https://www.kaidee.com/product-344635423,กรุงเทพมหานคร,พญาไท,13.78,100.5427778
อุปกรณ์เกี่ยวกับสุขภาพ,42,1,หน้ากากป้องกันฝุ่น kn95,100,https://www.kaidee.com/product-344691951,กรุงเทพมหานคร,บางเขน,13.8738889,100.5963889
อุปกรณ์เกี่ยวกับสุขภาพ,42,1,หน้ากากอนามัย ป้องกันฝุ่นละออง,65,https://www.kaidee.com/product-344691796,กรุงเทพมหานคร,ยานนาวา,13.6969444,100.5430556
อุปกรณ์เกี่ยวกับสุขภาพ,42,1,หน้ากากคาร์บอน true care ป้องกัน pm2.5,18,https://www.kaidee.com/product-344691786,กรุงเทพมหานคร,ธนบุรี,13.725,100.4858333
